query,case,median,min,median_cap,min_cap,max_cap,p10_cap,p90_cap,n_fail,label,benchmark,sf,threads
Q46,4,3.49,3.28,3.49,3.28,3.69,3.38,3.69,0,tpcds_sf20_t1,tpcds,20,1
Q47,1,7.165,6.86,7.165,6.86,7.37,6.95,7.27,0,tpcds_sf20_t1,tpcds,20,1
Q47,2,7.27,7.07,7.27,7.07,7.68,7.17,7.471,0,tpcds_sf20_t1,tpcds,20,1
Q47,3,7.32,7.17,7.32,7.17,7.48,7.17,7.389,0,tpcds_sf20_t1,tpcds,20,1
Q47,4,7.28,7.07,7.28,7.07,7.38,7.16,7.38,0,tpcds_sf20_t1,tpcds,20,1
Q48,1,4.4,3.69,4.4,3.69,5.53,3.7800000000000002,5.061,0,tpcds_sf20_t1,tpcds,20,1
Q48,2,4.61,3.79,4.61,3.79,5.64,3.889,5.271000000000001,0,tpcds_sf20_t1,tpcds,20,1
Q48,3,4.765000000000001,3.9,4.765000000000001,3.9,5.64,4.0,5.531000000000001,0,tpcds_sf20_t1,tpcds,20,1
Q48,4,4.5600000000000005,4.41,4.5600000000000005,4.41,5.74,4.41,5.6499999999999995,0,tpcds_sf20_t1,tpcds,20,1
Q49,1,3.23,3.18,3.23,3.18,3.38,3.18,3.38,0,tpcds_sf20_t1,tpcds,20,1
Q49,2,2.16,2.15,2.16,2.15,2.26,2.1590000000000003,2.26,0,tpcds_sf20_t1,tpcds,20,1
Q49,3,2.16,2.15,2.16,2.15,2.36,2.15,2.26,0,tpcds_sf20_t1,tpcds,20,1
Q49,4,2.16,2.15,2.16,2.15,2.26,2.1590000000000003,2.26,0,tpcds_sf20_t1,tpcds,20,1
Q50,1,8.66,6.86,8.66,6.86,9.32,7.48,9.23,0,tpcds_sf20_t1,tpcds,20,1
Q50,2,4.5600000000000005,3.69,4.5600000000000005,3.69,5.63,3.69,5.54,0,tpcds_sf20_t1,tpcds,20,1
Q50,3,4.51,3.69,4.51,3.69,5.53,3.69,5.53,0,tpcds_sf20_t1,tpcds,20,1
Q50,4,3.69,3.38,3.69,3.38,3.9,3.4890000000000003,3.891,0,tpcds_sf20_t1,tpcds,20,1
Q51,1,11.57,11.27,11.57,11.27,11.67,11.46,11.67,0,tpcds_sf20_t1,tpcds,20,1
Q51,2,11.67,11.47,11.67,11.47,11.88,11.57,11.69,0,tpcds_sf20_t1,tpcds,20,1
Q51,3,11.67,11.47,11.67,11.47,11.78,11.57,11.78,0,tpcds_sf20_t1,tpcds,20,1
Q51,4,11.17,11.06,11.17,11.06,11.37,11.07,11.28,0,tpcds_sf20_t1,tpcds,20,1
Q52,1,1.895,1.64,1.895,1.64,2.15,1.64,2.05,0,tpcds_sf20_t1,tpcds,20,1
Q52,2,1.03,1.03,1.03,1.03,1.13,1.03,1.13,0,tpcds_sf20_t1,tpcds,20,1
Q52,3,1.03,1.03,1.03,1.03,1.13,1.03,1.13,0,tpcds_sf20_t1,tpcds,20,1
Q52,4,1.03,1.03,1.03,1.03,1.13,1.03,1.13,0,tpcds_sf20_t1,tpcds,20,1
Q53,1,2.67,1.95,2.67,1.95,3.28,1.95,3.28,0,tpcds_sf20_t1,tpcds,20,1
Q53,2,1.44,1.34,1.44,1.34,1.54,1.43,1.54,0,tpcds_sf20_t1,tpcds,20,1
Q53,3,1.44,1.34,1.44,1.34,1.54,1.34,1.54,0,tpcds_sf20_t1,tpcds,20,1
Q53,4,1.44,1.33,1.44,1.33,1.54,1.34,1.54,0,tpcds_sf20_t1,tpcds,20,1
Q54,1,inf,inf,300.0,300.0,300.0,300.0,300.0,20,tpcds_sf20_t1,tpcds,20,1
Q54,2,inf,inf,300.0,300.0,300.0,300.0,300.0,20,tpcds_sf20_t1,tpcds,20,1
Q54,3,inf,inf,300.0,300.0,300.0,300.0,300.0,20,tpcds_sf20_t1,tpcds,20,1
Q54,4,inf,inf,300.0,300.0,300.0,300.0,300.0,20,tpcds_sf20_t1,tpcds,20,1
Q55,1,1.95,1.74,1.95,1.74,2.05,1.74,2.05,0,tpcds_sf20_t1,tpcds,20,1
Q55,2,1.13,1.03,1.13,1.03,1.13,1.03,1.13,0,tpcds_sf20_t1,tpcds,20,1
Q55,3,1.13,1.03,1.13,1.03,1.13,1.03,1.13,0,tpcds_sf20_t1,tpcds,20,1
Q55,4,1.03,1.03,1.03,1.03,1.13,1.03,1.13,0,tpcds_sf20_t1,tpcds,20,1
Q56,1,2.36,2.26,2.36,2.26,2.46,2.35,2.46,0,tpcds_sf20_t1,tpcds,20,1
Q56,2,1.64,1.54,1.64,1.54,1.64,1.54,1.64,0,tpcds_sf20_t1,tpcds,20,1
Q56,3,1.64,1.54,1.64,1.54,1.75,1.54,1.64,0,tpcds_sf20_t1,tpcds,20,1
Q56,4,1.54,1.54,1.54,1.54,1.64,1.54,1.64,0,tpcds_sf20_t1,tpcds,20,1
Q57,1,1.95,1.84,1.95,1.84,1.95,1.93,1.95,0,tpcds_sf20_t1,tpcds,20,1
Q57,2,1.95,1.95,1.95,1.95,2.05,1.95,2.05,0,tpcds_sf20_t1,tpcds,20,1
Q57,3,1.95,1.95,1.95,1.95,2.05,1.95,2.05,0,tpcds_sf20_t1,tpcds,20,1
Q57,4,2.05,1.95,2.05,1.95,2.05,1.95,2.05,0,tpcds_sf20_t1,tpcds,20,1
Q58,1,6.55,6.45,6.55,6.45,6.55,6.45,6.55,0,tpcds_sf20_t1,tpcds,20,1
Q58,2,6.55,6.45,6.55,6.45,6.56,6.45,6.551,0,tpcds_sf20_t1,tpcds,20,1
Q58,3,6.55,6.45,6.55,6.45,6.66,6.45,6.569999999999999,0,tpcds_sf20_t1,tpcds,20,1
Q58,4,6.56,6.46,6.56,6.46,6.66,6.55,6.651000000000001,0,tpcds_sf20_t1,tpcds,20,1
Q59,1,6.34,6.34,6.34,6.34,6.44,6.34,6.44,0,tpcds_sf20_t1,tpcds,20,1
Q59,2,6.34,6.24,6.34,6.24,6.45,6.249,6.45,0,tpcds_sf20_t1,tpcds,20,1
Q59,3,6.35,6.24,6.35,6.24,6.45,6.33,6.45,0,tpcds_sf20_t1,tpcds,20,1
Q59,4,6.35,6.24,6.35,6.24,6.45,6.249,6.45,0,tpcds_sf20_t1,tpcds,20,1
Q60,1,2.87,2.67,2.87,2.67,3.08,2.77,2.9810000000000003,0,tpcds_sf20_t1,tpcds,20,1
Q60,2,1.85,1.85,1.85,1.85,1.95,1.85,1.95,0,tpcds_sf20_t1,tpcds,20,1
Q60,3,1.85,1.85,1.85,1.85,1.95,1.85,1.95,0,tpcds_sf20_t1,tpcds,20,1
Q60,4,1.75,1.75,1.75,1.75,1.85,1.75,1.85,0,tpcds_sf20_t1,tpcds,20,1
Q61,1,4.81,3.79,4.81,3.79,7.16,4.28,5.612000000000001,0,tpcds_sf20_t1,tpcds,20,1
Q61,2,2.67,2.56,2.67,2.56,2.77,2.56,2.67,0,tpcds_sf20_t1,tpcds,20,1
Q61,3,2.67,2.56,2.67,2.56,2.77,2.56,2.67,0,tpcds_sf20_t1,tpcds,20,1
Q61,4,2.67,2.46,2.67,2.46,2.77,2.569,2.67,0,tpcds_sf20_t1,tpcds,20,1
Q62,1,1.43,1.43,1.43,1.43,1.44,1.43,1.44,0,tpcds_sf20_t1,tpcds,20,1
Q62,2,1.44,1.44,1.44,1.44,1.54,1.44,1.44,0,tpcds_sf20_t1,tpcds,20,1
Q62,3,1.44,1.43,1.44,1.43,1.54,1.44,1.4500000000000002,0,tpcds_sf20_t1,tpcds,20,1
Q62,4,1.44,1.43,1.44,1.43,1.54,1.44,1.44,0,tpcds_sf20_t1,tpcds,20,1
Q63,1,2.67,1.95,2.67,1.95,3.28,1.95,3.28,0,tpcds_sf20_t1,tpcds,20,1
Q63,2,1.44,1.34,1.44,1.34,1.54,1.34,1.54,0,tpcds_sf20_t1,tpcds,20,1
Q63,3,1.44,1.34,1.44,1.34,1.54,1.34,1.54,0,tpcds_sf20_t1,tpcds,20,1
Q63,4,1.44,1.34,1.44,1.34,1.54,1.34,1.54,0,tpcds_sf20_t1,tpcds,20,1
Q64,1,14.485,6.56,14.485,6.56,25.26,8.007,23.475,0,tpcds_sf20_t1,tpcds,20,1
Q64,2,6.41,4.72,6.41,4.72,6.97,5.0,6.97,0,tpcds_sf20_t1,tpcds,20,1
Q64,3,7.84,4.82,7.84,4.82,8.61,5.109,8.41,0,tpcds_sf20_t1,tpcds,20,1
Q64,4,4.26,4.1,4.26,4.1,6.16,4.109,6.06,0,tpcds_sf20_t1,tpcds,20,1
Q65,1,5.12,5.02,5.12,5.02,5.23,5.12,5.22,0,tpcds_sf20_t1,tpcds,20,1
Q65,2,5.225,5.12,5.225,5.12,5.33,5.12,5.24,0,tpcds_sf20_t1,tpcds,20,1
Q65,3,5.23,5.02,5.23,5.02,5.33,5.129,5.24,0,tpcds_sf20_t1,tpcds,20,1
Q65,4,5.84,5.54,5.84,5.54,6.04,5.638999999999999,5.95,0,tpcds_sf20_t1,tpcds,20,1
Q66,1,1.64,1.44,1.64,1.44,1.95,1.44,1.85,0,tpcds_sf20_t1,tpcds,20,1
Q66,2,0.93,0.92,0.93,0.92,1.03,0.92,1.03,0,tpcds_sf20_t1,tpcds,20,1
Q66,3,0.93,0.92,0.93,0.92,1.03,0.929,0.93,0,tpcds_sf20_t1,tpcds,20,1
Q66,4,0.93,0.92,0.93,0.92,1.03,0.929,0.9400000000000002,0,tpcds_sf20_t1,tpcds,20,1
Q67,1,25.19,24.47,25.19,24.47,25.7,24.68,25.538,0,tpcds_sf20_t1,tpcds,20,1
Q67,2,25.36,24.59,25.36,24.59,25.82,24.789,25.73,0,tpcds_sf20_t1,tpcds,20,1
Q67,3,25.31,24.5,25.31,24.5,25.73,24.69,25.72,0,tpcds_sf20_t1,tpcds,20,1
Q67,4,25.645,24.8,25.645,24.8,26.54,25.128,26.16,0,tpcds_sf20_t1,tpcds,20,1
Q68,1,5.02,3.89,5.02,3.89,6.04,3.9,5.731000000000001,0,tpcds_sf20_t1,tpcds,20,1
Q68,2,3.18,3.08,3.18,3.08,3.39,3.08,3.28,0,tpcds_sf20_t1,tpcds,20,1
Q68,3,3.23,3.08,3.23,3.08,3.28,3.08,3.28,0,tpcds_sf20_t1,tpcds,20,1
Q68,4,2.975,2.77,2.975,2.77,3.08,2.77,3.08,0,tpcds_sf20_t1,tpcds,20,1
Q69,1,2.36,2.15,2.36,2.15,2.46,2.25,2.46,0,tpcds_sf20_t1,tpcds,20,1
Q69,2,2.26,2.25,2.26,2.25,2.36,2.25,2.36,0,tpcds_sf20_t1,tpcds,20,1
Q69,3,2.26,2.15,2.26,2.15,2.36,2.24,2.36,0,tpcds_sf20_t1,tpcds,20,1
Q69,4,1.13,1.13,1.13,1.13,1.23,1.13,1.23,0,tpcds_sf20_t1,tpcds,20,1
Q70,1,6.85,6.75,6.85,6.75,6.96,6.75,6.859999999999999,0,tpcds_sf20_t1,tpcds,20,1
Q70,2,6.45,6.24,6.45,6.24,6.45,6.33,6.45,0,tpcds_sf20_t1,tpcds,20,1
Q70,3,6.45,6.34,6.45,6.34,6.55,6.34,6.55,0,tpcds_sf20_t1,tpcds,20,1
Q70,4,5.53,5.43,5.53,5.43,5.53,5.43,5.53,0,tpcds_sf20_t1,tpcds,20,1
Q71,1,2.8200000000000003,2.77,2.8200000000000003,2.77,2.87,2.77,2.87,0,tpcds_sf20_t1,tpcds,20,1
Q71,2,2.46,2.46,2.46,2.46,2.56,2.46,2.56,0,tpcds_sf20_t1,tpcds,20,1
Q71,3,2.46,2.46,2.46,2.46,2.57,2.46,2.56,0,tpcds_sf20_t1,tpcds,20,1
Q71,4,1.64,1.54,1.64,1.54,1.64,1.54,1.64,0,tpcds_sf20_t1,tpcds,20,1
Q72,1,44.045,2.25,44.045,2.25,203.67,4.925000000000001,153.27700000000007,0,tpcds_sf20_t1,tpcds,20,1
Q72,2,2.56,1.13,2.56,1.13,4.51,1.34,3.951000000000001,0,tpcds_sf20_t1,tpcds,20,1
Q72,3,2.665,1.13,2.665,1.13,4.51,1.33,3.9500000000000006,0,tpcds_sf20_t1,tpcds,20,1
Q72,4,2.3099999999999996,1.13,2.3099999999999996,1.13,3.59,1.13,3.38,0,tpcds_sf20_t1,tpcds,20,1
Q73,1,3.175,2.46,3.175,2.46,3.79,2.56,3.7,0,tpcds_sf20_t1,tpcds,20,1
Q73,2,1.74,1.74,1.74,1.74,1.75,1.74,1.75,0,tpcds_sf20_t1,tpcds,20,1
Q73,3,1.74,1.74,1.74,1.74,1.75,1.74,1.75,0,tpcds_sf20_t1,tpcds,20,1
Q73,4,1.75,1.64,1.75,1.64,1.85,1.73,1.85,0,tpcds_sf20_t1,tpcds,20,1
Q74,1,10.85,10.44,10.85,10.44,11.06,10.54,11.05,0,tpcds_sf20_t1,tpcds,20,1
Q74,2,9.675,9.42,9.675,9.42,10.14,9.52,10.04,0,tpcds_sf20_t1,tpcds,20,1
Q74,3,9.625,9.42,9.625,9.42,10.14,9.42,10.030999999999999,0,tpcds_sf20_t1,tpcds,20,1
Q74,4,9.735,9.22,9.735,9.22,10.35,9.32,10.341,0,tpcds_sf20_t1,tpcds,20,1
Q75,1,8.5,8.3,8.5,8.3,8.71,8.4,8.71,0,tpcds_sf20_t1,tpcds,20,1
Q75,2,6.25,6.05,6.25,6.05,6.36,6.05,6.36,0,tpcds_sf20_t1,tpcds,20,1
Q75,3,6.15,6.05,6.15,6.05,6.36,6.05,6.351,0,tpcds_sf20_t1,tpcds,20,1
Q75,4,6.15,5.95,6.15,5.95,6.26,5.95,6.251,0,tpcds_sf20_t1,tpcds,20,1
Q76,1,3.38,3.18,3.38,3.18,3.49,3.28,3.38,0,tpcds_sf20_t1,tpcds,20,1
Q76,2,3.38,3.28,3.38,3.28,3.49,3.28,3.4000000000000004,0,tpcds_sf20_t1,tpcds,20,1
Q76,3,3.38,3.18,3.38,3.18,3.49,3.27,3.4000000000000004,0,tpcds_sf20_t1,tpcds,20,1
Q76,4,2.46,2.36,2.46,2.36,2.46,2.36,2.46,0,tpcds_sf20_t1,tpcds,20,1
Q77,1,3.08,2.97,3.08,2.97,3.18,2.97,3.08,0,tpcds_sf20_t1,tpcds,20,1
Q77,2,1.95,1.95,1.95,1.95,2.05,1.95,2.05,0,tpcds_sf20_t1,tpcds,20,1
Q77,3,1.95,1.95,1.95,1.95,2.16,1.95,2.05,0,tpcds_sf20_t1,tpcds,20,1
Q77,4,2.05,1.95,2.05,1.95,2.05,1.95,2.05,0,tpcds_sf20_t1,tpcds,20,1
Q78,1,15.87,15.47,15.87,15.47,16.08,15.66,16.08,0,tpcds_sf20_t1,tpcds,20,1
Q78,2,16.085,15.78,16.085,15.78,16.29,15.96,16.29,0,tpcds_sf20_t1,tpcds,20,1
Q78,3,16.755000000000003,16.3,16.755000000000003,16.3,17.11,16.5,17.020000000000003,0,tpcds_sf20_t1,tpcds,20,1
Q78,4,13.84,13.43,13.84,13.43,16.19,13.44,14.244000000000003,0,tpcds_sf20_t1,tpcds,20,1
Q79,1,5.07,4.61,5.07,4.61,5.32,4.61,5.22,0,tpcds_sf20_t1,tpcds,20,1
Q79,2,3.13,3.08,3.13,3.08,3.18,3.08,3.18,0,tpcds_sf20_t1,tpcds,20,1
Q79,3,3.13,3.08,3.13,3.08,3.18,3.08,3.18,0,tpcds_sf20_t1,tpcds,20,1
Q79,4,3.18,3.08,3.18,3.08,3.28,3.18,3.28,0,tpcds_sf20_t1,tpcds,20,1
Q80,1,6.25,6.04,6.25,6.04,6.45,6.140000000000001,6.359999999999999,0,tpcds_sf20_t1,tpcds,20,1
Q80,2,3.28,3.18,3.28,3.18,3.59,3.28,3.4000000000000004,0,tpcds_sf20_t1,tpcds,20,1
Q80,3,3.28,3.28,3.28,3.28,3.49,3.28,3.39,0,tpcds_sf20_t1,tpcds,20,1
Q80,4,2.57,2.56,2.57,2.56,2.67,2.569,2.67,0,tpcds_sf20_t1,tpcds,20,1
Q81,1,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0,tpcds_sf20_t1,tpcds,20,1
Q81,2,0.52,0.51,0.52,0.51,0.52,0.52,0.52,0,tpcds_sf20_t1,tpcds,20,1
Q81,3,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0,tpcds_sf20_t1,tpcds,20,1
Q81,4,0.5700000000000001,0.52,0.5700000000000001,0.52,0.62,0.52,0.62,0,tpcds_sf20_t1,tpcds,20,1
Q82,1,17.72,1.13,17.72,1.13,300.0,1.13,300.0,6,tpcds_sf20_t1,tpcds,20,1
Q82,2,1.13,1.13,1.13,1.13,1.33,1.13,1.33,0,tpcds_sf20_t1,tpcds,20,1
Q82,3,1.13,1.13,1.13,1.13,1.33,1.13,1.33,0,tpcds_sf20_t1,tpcds,20,1
Q82,4,0.41,0.41,0.41,0.41,0.52,0.41,0.52,0,tpcds_sf20_t1,tpcds,20,1
Q83,1,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0,tpcds_sf20_t1,tpcds,20,1
Q83,2,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t1,tpcds,20,1
Q83,3,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t1,tpcds,20,1
Q83,4,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0,tpcds_sf20_t1,tpcds,20,1
Q84,1,0.6699999999999999,0.31,0.6699999999999999,0.31,1.13,0.31,0.8300000000000001,0,tpcds_sf20_t1,tpcds,20,1
Q84,2,0.31,0.31,0.31,0.31,0.41,0.31,0.3200000000000001,0,tpcds_sf20_t1,tpcds,20,1
Q84,3,0.31,0.31,0.31,0.31,0.41,0.31,0.31,0,tpcds_sf20_t1,tpcds,20,1
Q84,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t1,tpcds,20,1
Q85,1,1.64,1.44,1.64,1.44,2.05,1.54,1.8600000000000003,0,tpcds_sf20_t1,tpcds,20,1
Q85,2,1.64,1.54,1.64,1.54,2.05,1.63,1.95,0,tpcds_sf20_t1,tpcds,20,1
Q85,3,1.745,1.54,1.745,1.54,2.16,1.64,1.95,0,tpcds_sf20_t1,tpcds,20,1
Q85,4,1.69,1.54,1.69,1.54,2.05,1.54,1.95,0,tpcds_sf20_t1,tpcds,20,1
Q86,1,0.92,0.92,0.92,0.92,1.03,0.92,1.03,0,tpcds_sf20_t1,tpcds,20,1
Q86,2,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t1,tpcds,20,1
Q86,3,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t1,tpcds,20,1
Q86,4,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t1,tpcds,20,1
Q87,1,5.73,5.53,5.73,5.53,5.84,5.62,5.74,0,tpcds_sf20_t1,tpcds,20,1
Q87,2,5.84,5.73,5.84,5.73,5.94,5.739,5.94,0,tpcds_sf20_t1,tpcds,20,1
Q87,3,5.84,5.73,5.84,5.73,5.94,5.83,5.94,0,tpcds_sf20_t1,tpcds,20,1
Q87,4,5.13,5.12,5.13,5.12,5.23,5.12,5.23,0,tpcds_sf20_t1,tpcds,20,1
Q88,1,10.79,9.81,10.79,9.81,12.27,9.92,11.782,0,tpcds_sf20_t1,tpcds,20,1
Q88,2,5.32,5.22,5.32,5.22,5.53,5.22,5.421,0,tpcds_sf20_t1,tpcds,20,1
Q88,3,5.42,5.22,5.42,5.22,5.63,5.3100000000000005,5.43,0,tpcds_sf20_t1,tpcds,20,1
Q88,4,5.27,5.12,5.27,5.12,5.42,5.12,5.33,0,tpcds_sf20_t1,tpcds,20,1
Q89,1,3.02,2.26,3.02,2.26,3.69,2.26,3.69,0,tpcds_sf20_t1,tpcds,20,1
Q89,2,1.64,1.54,1.64,1.54,1.75,1.63,1.75,0,tpcds_sf20_t1,tpcds,20,1
Q89,3,1.64,1.64,1.64,1.64,1.75,1.64,1.75,0,tpcds_sf20_t1,tpcds,20,1
Q89,4,1.64,1.54,1.64,1.54,1.75,1.64,1.75,0,tpcds_sf20_t1,tpcds,20,1
Q90,1,0.92,0.72,0.92,0.72,1.03,0.72,0.9310000000000002,0,tpcds_sf20_t1,tpcds,20,1
Q90,2,0.41,0.41,0.41,0.41,0.52,0.41,0.41,0,tpcds_sf20_t1,tpcds,20,1
Q90,3,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t1,tpcds,20,1
Q90,4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t1,tpcds,20,1
Q91,1,0.21,0.21,0.21,0.21,0.51,0.21,0.21,0,tpcds_sf20_t1,tpcds,20,1
Q91,2,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t1,tpcds,20,1
Q91,3,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t1,tpcds,20,1
Q91,4,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0,tpcds_sf20_t1,tpcds,20,1
Q92,1,0.87,0.82,0.87,0.82,0.92,0.82,0.92,0,tpcds_sf20_t1,tpcds,20,1
Q92,2,0.62,0.62,0.62,0.62,0.72,0.62,0.6300000000000001,0,tpcds_sf20_t1,tpcds,20,1
Q92,3,0.62,0.62,0.62,0.62,0.72,0.62,0.72,0,tpcds_sf20_t1,tpcds,20,1
Q92,4,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0,tpcds_sf20_t1,tpcds,20,1
Q93,1,7.22,7.17,7.22,7.17,7.48,7.17,7.289000000000001,0,tpcds_sf20_t1,tpcds,20,1
Q93,2,4.92,4.81,4.92,4.81,5.02,4.81,4.93,0,tpcds_sf20_t1,tpcds,20,1
Q93,3,4.92,4.81,4.92,4.81,5.02,4.81,4.93,0,tpcds_sf20_t1,tpcds,20,1
Q93,4,4.92,4.81,4.92,4.81,5.02,4.82,4.92,0,tpcds_sf20_t1,tpcds,20,1
Q94,1,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0,tpcds_sf20_t1,tpcds,20,1
Q94,2,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0,tpcds_sf20_t1,tpcds,20,1
Q94,3,0.82,0.82,0.82,0.82,0.92,0.82,0.82,0,tpcds_sf20_t1,tpcds,20,1
Q94,4,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0,tpcds_sf20_t1,tpcds,20,1
Q95,1,23.205,23.0,23.205,23.0,23.81,23.081,23.628,0,tpcds_sf20_t1,tpcds,20,1
Q95,2,22.91,22.6,22.91,22.6,23.5,22.79,23.23,0,tpcds_sf20_t1,tpcds,20,1
Q95,3,25.825000000000003,25.56,25.825000000000003,25.56,26.59,25.65,26.099999999999998,0,tpcds_sf20_t1,tpcds,20,1
Q95,4,1.95,1.95,1.95,1.95,1.95,1.95,1.95,0,tpcds_sf20_t1,tpcds,20,1
Q96,1,1.54,1.44,1.54,1.44,1.64,1.44,1.54,0,tpcds_sf20_t1,tpcds,20,1
Q96,2,0.93,0.82,0.93,0.82,0.93,0.92,0.93,0,tpcds_sf20_t1,tpcds,20,1
Q96,3,0.93,0.82,0.93,0.82,0.93,0.92,0.93,0,tpcds_sf20_t1,tpcds,20,1
Q96,4,0.93,0.82,0.93,0.82,0.93,0.82,0.93,0,tpcds_sf20_t1,tpcds,20,1
Q97,1,5.84,5.74,5.84,5.74,6.04,5.74,5.95,0,tpcds_sf20_t1,tpcds,20,1
Q97,2,5.84,5.74,5.84,5.74,6.05,5.74,5.95,0,tpcds_sf20_t1,tpcds,20,1
Q97,3,5.84,5.74,5.84,5.74,6.05,5.74,5.95,0,tpcds_sf20_t1,tpcds,20,1
Q97,4,6.05,5.95,6.05,5.95,6.26,5.95,6.151000000000001,0,tpcds_sf20_t1,tpcds,20,1
Q98,1,1.74,1.74,1.74,1.74,1.85,1.74,1.75,0,tpcds_sf20_t1,tpcds,20,1
Q98,2,1.13,1.13,1.13,1.13,1.23,1.13,1.13,0,tpcds_sf20_t1,tpcds,20,1
Q98,3,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0,tpcds_sf20_t1,tpcds,20,1
Q98,4,1.13,1.03,1.13,1.03,1.23,1.03,1.13,0,tpcds_sf20_t1,tpcds,20,1
Q99,1,1.33,1.33,1.33,1.33,1.43,1.33,1.43,0,tpcds_sf20_t1,tpcds,20,1
Q99,2,1.43,1.43,1.43,1.43,1.44,1.43,1.44,0,tpcds_sf20_t1,tpcds,20,1
Q99,3,1.44,1.43,1.44,1.43,1.44,1.43,1.44,0,tpcds_sf20_t1,tpcds,20,1
Q99,4,1.9,1.84,1.9,1.84,1.95,1.8490000000000002,1.95,0,tpcds_sf20_t1,tpcds,20,1
Q01,1,3.38,3.28,3.38,3.28,3.39,3.28,3.38,0,tpcds_sf50_t1,tpcds,50,1
Q01,2,3.38,3.28,3.38,3.28,3.39,3.28,3.39,0,tpcds_sf50_t1,tpcds,50,1
Q01,3,4.51,4.41,4.51,4.41,4.62,4.41,4.62,0,tpcds_sf50_t1,tpcds,50,1
Q01,4,3.4400000000000004,3.38,3.4400000000000004,3.38,3.49,3.39,3.49,0,tpcds_sf50_t1,tpcds,50,1
Q02,1,8.6,8.59,8.6,8.59,8.7,8.59,8.7,0,tpcds_sf50_t1,tpcds,50,1
Q02,2,8.6,8.59,8.6,8.59,8.7,8.6,8.7,0,tpcds_sf50_t1,tpcds,50,1
Q02,3,8.7,8.59,8.7,8.59,8.8,8.59,8.700999999999999,0,tpcds_sf50_t1,tpcds,50,1
Q02,4,8.7,8.59,8.7,8.59,8.8,8.6,8.700999999999999,0,tpcds_sf50_t1,tpcds,50,1
Q03,1,5.43,4.51,5.43,4.51,6.35,4.51,6.26,0,tpcds_sf50_t1,tpcds,50,1
Q03,2,3.49,3.38,3.49,3.38,3.69,3.38,3.69,0,tpcds_sf50_t1,tpcds,50,1
Q03,3,3.54,3.38,3.54,3.38,3.69,3.38,3.69,0,tpcds_sf50_t1,tpcds,50,1
Q03,4,3.54,3.38,3.54,3.38,3.69,3.39,3.69,0,tpcds_sf50_t1,tpcds,50,1
Q04,1,59.095,58.03,59.095,58.03,61.07,58.53,60.412,0,tpcds_sf50_t1,tpcds,50,1
Q04,2,56.455,54.95,56.455,54.95,57.92,55.445,57.358000000000004,0,tpcds_sf50_t1,tpcds,50,1
Q04,3,56.545,55.9,56.545,55.9,58.07,55.963,58.021,0,tpcds_sf50_t1,tpcds,50,1
Q04,4,56.415,55.5,56.415,55.5,58.16,55.937,57.875,0,tpcds_sf50_t1,tpcds,50,1
Q05,1,10.55,10.25,10.55,10.25,11.17,10.45,10.77,0,tpcds_sf50_t1,tpcds,50,1
Q05,2,8.1,7.99,8.1,7.99,8.71,7.99,8.41,0,tpcds_sf50_t1,tpcds,50,1
Q05,3,10.15,9.94,10.15,9.94,10.66,9.95,10.57,0,tpcds_sf50_t1,tpcds,50,1
Q05,4,8.1,8.0,8.1,8.0,8.2,8.0,8.2,0,tpcds_sf50_t1,tpcds,50,1
Q06,1,16.06,15.75,16.06,15.75,16.36,15.84,16.36,0,tpcds_sf50_t1,tpcds,50,1
Q06,2,15.96,15.75,15.96,15.75,16.57,15.85,16.29,0,tpcds_sf50_t1,tpcds,50,1
Q06,3,16.16,15.75,16.16,15.75,16.27,15.950000000000001,16.27,0,tpcds_sf50_t1,tpcds,50,1
Q06,4,16.07,15.86,16.07,15.86,16.28,15.951,16.271,0,tpcds_sf50_t1,tpcds,50,1
Q07,1,11.415,7.89,11.415,7.89,13.51,7.98,13.32,0,tpcds_sf50_t1,tpcds,50,1
Q07,2,5.84,5.43,5.84,5.43,6.05,5.43,6.05,0,tpcds_sf50_t1,tpcds,50,1
